id,date,city,state,type,ideology,subideology,group,description,image
47966,5/31/2023,Modesto,CA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Defend American labor"" and ""Two parties, one tyranny.""",
47967,5/31/2023,Rockford,TN,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America.""",
47968,5/31/2023,Vineyard,UT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""One nation, against invasion,"" ""Revolution is our tradition"" and ""For a new American nation state."" ",
47969,5/31/2023,Catonsville,MD,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""Reclaim America"" and ""No Zionists in government, we serve one nation."" ",
47970,5/31/2023,Canton,MI,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Strong families, strong nations"" and ""Reject poison.""",
47971,5/31/2023,Stillwater,OK,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""Reclaim America"" and ""America is not for sale.""",
47972,5/31/2023,King of Prussia,PA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""Not stolen, conquered"" and ""Reject poison.""",
47973,5/31/2023,Houston,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state"" and ""United we stand.""",
47974,5/31/2023,Springfield,MO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For a new American nation state,"" ""Revolution is our tradition"" and ""Forward for a new American nation state.""",
47975,5/31/2023,Moab,UT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Strong families, strong nations,"" ""Forward for a new American nation state"" and ""Better dead than red.""",
47976,5/31/2023,New Baden,IL,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""Reject poison,"" ""No Zionists in government, we serve one nation"" and ""Not stolen, conquered.""",
47977,5/31/2023,Leesburg,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""America is not for sale,"" ""Reject poison"" and ""Strong families, strong nations.""",
47978,5/31/2023,White House,TN,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""Not stolen, conquered,"" ""No Zionists in government, we serve one nation"" and ""Not stolen, conquered.""",
47979,5/31/2023,Lakewood,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand"" and ""Strong families, strong nations.""",
47980,5/31/2023,West Warren,MA,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""American by blood,"" ""Defend American labor"" and ""No Zionists in government, we serve one nation."" ",
47981,5/31/2023,Georgetown,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""Life of our nation, liberty of our people, victory of the American spirit"" and ""Revolution is our tradition.""",
47982,5/31/2023,Sleepy Eye,MN,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reject poison,"" ""Strong families, strong nations"" and ""Free occupied America.""",
47983,5/31/2023,Holyoke,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""American by blood"" and ""We dare to defend our rights.""",
47984,5/31/2023,Provo,UT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""America is not for sale"" and ""For a new American nation state."" ",
47985,5/31/2023,Stone Mountain,GA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Reject poison"" and ""America first.""",
47986,5/31/2023,Paxton,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Defend American labor,"" ""American by blood,"" ""Strong families, strong nations"" and ""Not stolen, conquered.""",
47987,5/31/2023,Canton,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Life, liberty, victory,"" ""Forward for a new American nation state,"" ""For a new American nation state"" and ""Not stolen, conquered.""",
47988,5/31/2023,Suncook,NH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Forward for a new American nation state,"" ""For the nation, against the state"" and ""America first.""",
47989,5/31/2023,Chardon,OH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Revolution is our tradition,"" ""Better dead than red,"" ""Not stolen, conquered"" and ""No more foreign wars."" ",
47990,5/31/2023,Leicester,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""Not stolen, conquered,"" ""Reclaim America"" and ""Reject poison.""",
47991,5/31/2023,Ruston,LA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""America is not for sale,"" ""United we stand"" and ""Revolution is tradition.""",
47992,5/31/2023,Mascoutah,IL,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Strong families, strong nations,"" ""Reclaim America,"" ""No Zionists in government, we serve one nation"" and ""For a new American nation state."" ",
47993,5/31/2023,Worcester,MA,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""American by blood,"" ""No Zionists in government, we serve one nation,"" ""Not stolen, conquered"" and ""Free occupied America.""",
47994,5/31/2023,Monroe,LA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Free occupied America,"" ""Better dead than red,"" ""Revolution is our tradition"" and ""For the nation, against the state.""",
47995,5/31/2023,Jefferson City,MO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Not stolen, conquered,"" ""For a new American nation state"" and ""Reclaim America.""",
47996,5/31/2023,Maryville,TN,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first"" and ""For the nation, against the state.""",
48341,5/31/2023,Charlotte,NC,Anti-LGBTQ+ Incident:Harassment,,,"Gays Against Groomers (GAG),Turning Point USA (TPUSA)","Approximately 30 individuals, including some associated with the anti-LGBTQ+ extremist coalition Gays Against Groomers (GAG) and Turning Point USA (TPUSA) protested outside a children's hospital where they held signs that read: ""Stop mutilating children."" ",
48848,5/31/2023,Houston,TX,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed propaganda in a residential area that read: ""Every single aspect of the slave trade was Jewish.""",
46112,5/30/2023,Casper,WY,White Supremacist Propaganda,Right Wing (White Supremacist),,Active Clubs,"Wyoming Active Club, a white supremacist group, distributed propaganda that read: ""White Unity,"" ""Free Occupied America,"" and advertised a white supremacist website.",
46113,5/30/2023,Riverside,CA,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist group, posted stickers promoting their organization.",
46114,5/30/2023,Lincoln Park,IL,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist group, posted stickers promoting their organization.",
46115,5/30/2023,Dekalb,IL,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist group, posted stickers which read: ""Confronting the Anti-White System"", ""Our Nation Our Duty"", “The Way to Victory, White Solidarity” and “White Unity.”",
46197,5/30/2023,Vancouver,WA,Extremist/Police Shootout,Right Wing (White Supremacist),,Hakenkreuz Skinhead,"White supremacist and armed robbery suspect Joshua James Wilson was shot and killed during a shootout with Vancouver Police. Wilson had several white supremacist tattoos, including a swastika, a large portrait of Hitler and a Hakenkreuz Skinhead patch.",
